timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification,hour_of_day,day_of_month,is_weekend,is_after_hours,rowcount,is_bulk,destination,is_external_dest,user_dept,resource_dept,is_cross_dept,department,sensitivity_encoded,is_restricted_to_external,access_method,is_anomaly,anomaly_type,severity,explanation,rowcount_zscore,action_encoded,bulk_and_external,sensitive_external,afterhours_sensitive,weekend_sensitive_ext,crossdept_offhours_sens,if_score,risk_score,predicted_anomaly
2026-02-13 10:54:05,USR00153,edward.rizzo,api_call,Email_Archive,medium,success,192.168.159.196,night,10,13,0,0,208,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,1,0,0,0,0,0,5.3,5.3,0
2026-02-13 10:54:05,USR00024,nicholas.jackson,export_data,Email_Archive,medium,success,192.168.81.154,business_hours,10,13,0,0,445,0,local_workstation,0,Compliance,IT,1,Compliance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.4886384489254927,2,0,0,0,0,0,1.6,1.6,0
2026-02-13 10:54:05,USR00130,jeffrey.garcia,api_call,File_Share,low,success,192.168.47.53,night,10,13,0,0,169,0,local_workstation,0,HR,IT,1,HR,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.310999711580095,1,0,0,0,0,0,13.5,13.5,0
2026-02-13 10:54:05,USR00002,kenneth.moore,login,PROD_DB,high,success,192.168.50.52,unusual_hours,10,13,0,0,484,0,local_workstation,0,Sales,Engineering,1,Sales,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.9777346924447883,4,0,0,0,0,0,4.6,4.6,0
2026-02-14 10:54:05,USR00154,varun.petit,sql_query,PROD_DB,high,success,192.168.220.104,unusual_hours,10,14,1,0,800,0,local_workstation,0,Executive,Engineering,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=800, Hour=10",0.0,5,0,0,0,0,1,28.5,48.5,1
2026-02-14 10:54:05,USR00040,nicholas.romano,file_access,Admin_Console,medium,success,192.168.117.43,weekend,10,14,1,0,161,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.8513711889021317,3,0,0,0,0,0,8.7,8.7,0
2026-02-14 10:54:05,USR00053,timothy.jo,login,Email_Archive,medium,failure,192.168.194.156,night,10,14,1,0,68,0,local_workstation,0,Engineering,IT,1,Engineering,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.614308354143064,4,0,0,0,0,0,9.7,9.7,0
2026-02-14 10:54:05,USR00275,meera.martinez,sql_query,Data_Lake,medium,success,192.168.3.10,business_hours,10,14,1,0,289,0,local_workstation,0,Marketing,IT,1,Marketing,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,5,0,0,0,0,0,13.6,13.6,0
2026-02-14 10:54:05,USR00187,joshua.miller,sql_query,HRIS,high,success,192.168.239.224,weekend,10,14,1,0,2000,0,local_workstation,0,Sales,HR,1,Sales,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=2000, Hour=10",1.9879339665441174,5,0,0,0,0,1,36.5,56.5,1
2026-02-14 10:54:05,USR00176,nisha.sharma,login,BI_Tool,low,success,192.168.221.98,business_hours,10,14,1,0,398,0,local_workstation,0,Finance,IT,1,Finance,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.49911038269150687,4,0,0,0,0,0,20.1,20.1,0
2026-02-14 10:54:05,USR00141,richard.yang,export_data,PROD_DB,high,success,192.168.9.175,business_hours,10,14,1,0,15000,1,local_workstation,0,HR,Engineering,1,HR,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS|BULK_HIGH_SENSITIVITY,CRITICAL,"Event anomaly: BULK_HIGH_SENSITIVITY. Action=export_data, Dest=local_workstation, Rows=15000, Hour=10",1.9668148530142515,2,0,0,0,0,1,60.2,100.0,1
2026-02-15 10:54:05,USR00096,edward.thomas,export_data,Email_Archive,medium,success,192.168.51.168,business_hours,10,15,1,0,277,0,local_workstation,0,Operations,IT,1,Operations,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,2,0,0,0,0,0,9.9,9.9,0
2026-02-15 10:54:05,USR00249,james.muller,file_access,HRIS,high,success,192.168.3.111,business_hours,10,15,1,0,304,0,local_workstation,0,Compliance,HR,1,Compliance,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=304, Hour=10",0.549673652859608,3,0,0,0,0,1,20.8,40.8,0
2026-02-15 10:54:05,USR00090,neha.o'brien,sql_query,SIEM,medium,success,192.168.133.94,business_hours,10,15,1,0,404,0,local_workstation,0,Finance,Security,1,Finance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,5,0,0,0,0,0,15.5,15.5,0
2026-02-15 10:54:05,USR00121,joseph.perez,export_data,Customer_Vault,high,success,192.168.83.232,business_hours,10,15,1,0,25000,1,local_workstation,0,Security,Sales,1,Security,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS|BULK_HIGH_SENSITIVITY,CRITICAL,"Event anomaly: BULK_HIGH_SENSITIVITY. Action=export_data, Dest=local_workstation, Rows=25000, Hour=10",1.4141638331983444,2,0,0,0,0,1,61.0,100.0,1
2026-02-15 10:54:05,USR00126,mark.patel,export_data,Email_Archive,medium,success,192.168.224.108,business_hours,10,15,1,0,384,0,local_workstation,0,Operations,IT,1,Operations,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.9818214937532459,2,0,0,0,0,0,12.3,12.3,0
2026-02-15 10:54:05,USR00045,stephen.kumar,api_call,Email_Archive,medium,failure,192.168.213.163,business_hours,10,15,1,0,392,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.3534384302133721,1,0,0,0,0,0,10.6,10.6,0
2026-02-15 10:54:05,USR00219,eric.iyer,api_call,Email_Archive,medium,success,192.168.179.113,unusual_hours,10,15,1,0,135,0,local_workstation,0,Legal,IT,1,Legal,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.4927616967493316,1,0,0,0,0,0,15.9,15.9,0
2026-02-16 10:54:05,USR00259,anthony.verma,export_data,GL_System,high,success,192.168.94.198,business_hours,10,16,0,0,500,0,local_workstation,0,Marketing,Finance,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.08333138576921324,2,0,0,0,0,0,2.2,2.2,0
2026-02-16 10:54:05,USR00118,michael.quinn,login,File_Share,low,failure,192.168.32.103,night,10,16,0,0,195,0,local_workstation,0,Operations,IT,1,Operations,0,0,standard,0,NORMAL,LOW,Normal event pattern.,1.2376995349018498,4,0,0,0,0,0,12.9,12.9,0
2026-02-16 10:54:05,USR00085,varun.rao,api_call,HRIS,high,success,192.168.196.51,business_hours,10,16,0,0,401,0,local_workstation,0,Marketing,HR,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.711530773201462,1,0,0,0,0,0,3.8,3.8,0
2026-02-16 10:54:05,USR00195,mark.becker,admin_operation,HRIS,high,success,192.168.8.87,weekend,10,16,0,0,128,0,local_workstation,0,Engineering,HR,1,Engineering,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,0,0,0,0,0,0,6.5,6.5,0
2026-02-17 10:54:05,USR00125,kenneth.verma,login,File_Share,low,failure,192.168.179.210,business_hours,10,17,0,0,33,0,local_workstation,0,Marketing,IT,1,Marketing,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.7270700554790666,4,0,0,0,0,0,11.1,11.1,0
2026-02-17 10:54:05,USR00258,meera.reddy,file_access,BI_Tool,low,success,192.168.207.16,night,10,17,0,0,176,0,local_workstation,0,Executive,IT,1,Executive,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.029472944607989,3,0,0,0,0,0,8.9,8.9,0
2026-02-17 10:54:05,USR00295,james.sun,admin_operation,Admin_Console,medium,failure,192.168.253.91,night,10,17,0,0,460,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.7509853684799956,0,0,0,0,0,0,8.4,8.4,0
2026-02-17 10:54:05,USR00150,daniel.wagner,file_access,SIEM,medium,success,192.168.158.17,business_hours,10,17,0,0,443,0,local_workstation,0,Security,Security,0,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.089020095075843,3,0,0,0,0,0,29.2,29.2,0
2026-02-18 10:54:05,USR00202,jason.white,sql_query,SIEM,medium,success,192.168.74.140,weekend,10,18,0,0,371,0,local_workstation,0,Security,Security,0,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.666061576319011,5,0,0,0,0,0,30.0,30.0,0
2026-02-18 10:54:05,USR00079,varun.weber,export_data,HRIS,high,success,192.168.146.114,business_hours,10,18,0,0,8000,0,local_workstation,0,Engineering,HR,1,Engineering,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.4138949782866992,2,0,0,0,0,0,28.0,28.0,0
2026-02-18 10:54:05,USR00063,daniel.colombo,file_access,PROD_DB,high,success,192.168.52.59,business_hours,10,18,0,0,470,0,local_workstation,0,Sales,Engineering,1,Sales,2,0,standard,0,NORMAL,LOW,Normal event pattern.,2.0845955988132845,3,0,0,0,0,0,12.0,12.0,0
2026-02-18 10:54:05,USR00257,ryan.verma,export_data,BI_Tool,low,success,192.168.95.82,business_hours,10,18,0,0,375,0,local_workstation,0,Compliance,IT,1,Compliance,0,0,standard,0,NORMAL,LOW,Normal event pattern.,0.7310711006296235,2,0,0,0,0,0,9.3,9.3,0
2026-02-18 10:54:05,USR00068,robert.patel,login,Data_Lake,medium,success,192.168.171.146,business_hours,10,18,0,0,22,0,local_workstation,0,Support,IT,1,Support,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.9389914895096586,4,0,0,0,0,0,3.6,3.6,0
2026-02-18 10:54:05,USR00038,aisha.kim,file_access,Email_Archive,medium,success,192.168.111.161,business_hours,10,18,0,0,238,0,local_workstation,0,Compliance,IT,1,Compliance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.9911884229868289,3,0,0,0,0,0,1.5,1.5,0
2026-02-19 10:54:05,USR00062,nisha.jones,admin_operation,Email_Archive,medium,success,192.168.9.132,business_hours,10,19,0,0,158,0,local_workstation,0,Marketing,IT,1,Marketing,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.02609362145896459,0,0,0,0,0,0,6.6,6.6,0
2026-02-19 10:54:05,USR00181,george.smith,export_data,Admin_Console,medium,success,192.168.25.243,business_hours,10,19,0,0,38,0,local_workstation,0,Marketing,IT,1,Marketing,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.8493504271765162,2,0,0,0,0,0,1.2,1.2,0
2026-02-19 10:54:05,USR00061,sophia.hernandez,admin_operation,HRIS,high,success,192.168.28.151,weekend,10,19,0,0,230,0,local_workstation,0,Support,HR,1,Support,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.21810943948787798,0,0,0,0,0,0,6.0,6.0,0
2026-02-19 10:54:05,USR00220,arjun.hwang,file_access,BI_Tool,low,success,192.168.248.247,unusual_hours,10,19,0,0,365,0,local_workstation,0,Legal,IT,1,Legal,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.599581612860803,3,0,0,0,0,0,8.4,8.4,0
2026-02-19 10:54:05,USR00058,anthony.taylor,api_call,Admin_Console,medium,success,192.168.202.174,business_hours,10,19,0,0,51,0,local_workstation,0,Finance,IT,1,Finance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,1,0,0,0,0,0,3.8,3.8,0
2026-02-19 10:54:05,USR00106,sanjana.quinn,sql_query,Customer_Vault,high,success,192.168.149.205,night,10,19,0,0,2000,0,local_workstation,0,Sales,Sales,0,Sales,2,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,1.7089210078534036,5,0,0,0,0,0,41.5,41.5,0
2026-02-20 10:54:05,USR00274,joseph.reilly,sql_query,GL_System,high,success,192.168.176.66,business_hours,10,20,0,0,5000,0,local_workstation,0,Sales,Finance,1,Sales,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.7309717083022655,5,0,0,0,0,0,24.3,24.3,0
2026-02-20 10:54:05,USR00134,richard.li,sql_query,GL_System,high,success,192.168.79.0,night,10,20,0,0,2000,0,local_workstation,0,Marketing,Finance,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.4023374336220873,5,0,0,0,0,0,15.7,15.7,0
2026-02-20 10:54:05,USR00220,arjun.hwang,export_data,PROD_DB,high,success,192.168.21.176,business_hours,10,20,0,0,1200,0,local_workstation,0,Legal,Engineering,1,Legal,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.7209312341323395,2,0,0,0,0,0,9.1,9.1,0
2026-02-20 10:54:05,USR00078,christopher.menon,login,Customer_Vault,high,success,192.168.202.35,business_hours,10,20,0,0,438,0,local_workstation,0,Executive,Sales,1,Executive,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.9216463731356519,4,0,0,0,0,0,4.1,4.1,0
2026-02-20 10:54:05,USR00035,nikhil.rao,sql_query,BI_Tool,low,success,192.168.11.23,business_hours,10,20,0,0,264,0,local_workstation,0,Executive,IT,1,Executive,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.43370013710950195,5,0,0,0,0,0,11.8,11.8,0
2026-02-20 10:54:05,USR00245,nicholas.hoffmann,file_access,SIEM,medium,success,192.168.180.167,business_hours,10,20,0,0,283,0,local_workstation,0,Marketing,Security,1,Marketing,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,3,0,0,0,0,0,3.0,3.0,0
2026-02-21 10:54:05,USR00283,thomas.meyer,sql_query,SIEM,medium,success,192.168.14.199,business_hours,10,21,1,0,27,0,local_workstation,0,Sales,Security,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.7229952519193938,5,0,0,0,0,0,14.3,14.3,0
2026-02-21 10:54:05,USR00132,xiulan.lim,sql_query,SIEM,medium,success,192.168.137.58,business_hours,10,21,1,0,226,0,local_workstation,0,Security,Security,0,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.0,5,0,0,0,0,0,37.3,37.3,0
2026-02-21 10:54:05,USR00253,christopher.anderson,file_access,SIEM,medium,success,192.168.33.145,night,10,21,1,0,277,0,local_workstation,0,Compliance,Security,1,Compliance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.0,3,0,0,0,0,0,8.3,8.3,0
2026-02-21 10:54:05,USR00013,jonathan.jackson,file_access,SIEM,medium,success,192.168.235.97,business_hours,10,21,1,0,286,0,local_workstation,0,Sales,Security,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.25999028370794436,3,0,0,0,0,0,9.0,9.0,0
2026-02-22 10:54:05,USR00001,daniel.singh,api_call,BI_Tool,low,success,192.168.12.68,business_hours,10,22,1,0,97,0,local_workstation,0,Compliance,IT,1,Compliance,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.3577841544950566,1,0,0,0,0,0,25.4,25.4,0
2026-02-22 10:54:05,USR00209,nikhil.martinez,admin_operation,SIEM,medium,success,192.168.248.233,business_hours,10,22,1,0,284,0,local_workstation,0,Operations,Security,1,Operations,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5260609104730513,0,0,0,0,0,0,14.0,14.0,0
2026-02-22 10:54:05,USR00275,meera.martinez,login,Data_Lake,medium,success,192.168.228.68,business_hours,10,22,1,0,367,0,local_workstation,0,Marketing,IT,1,Marketing,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,4,0,0,0,0,0,12.5,12.5,0
2026-02-22 10:54:05,USR00250,akshay.rao,export_data,File_Share,low,success,192.168.111.227,business_hours,10,22,1,0,448,0,local_workstation,0,Finance,IT,1,Finance,0,0,standard,0,NORMAL,LOW,Normal event pattern.,0.7332971785998478,2,0,0,0,0,0,20.9,20.9,0
2026-02-22 10:54:05,USR00033,michael.sharma,admin_operation,File_Share,low,success,192.168.98.188,business_hours,10,22,1,0,481,0,local_workstation,0,Legal,IT,1,Legal,0,0,standard,0,NORMAL,LOW,Normal event pattern.,1.3756451507340883,0,0,0,0,0,0,32.4,32.4,0
2026-02-22 10:54:05,USR00274,joseph.reilly,login,Email_Archive,medium,success,192.168.10.80,unusual_hours,10,22,1,0,453,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5464381174067626,4,0,0,0,0,0,10.4,10.4,0
2026-02-22 10:54:05,USR00126,mark.patel,export_data,Admin_Console,medium,success,192.168.77.27,business_hours,10,22,1,0,317,0,local_workstation,0,Operations,IT,1,Operations,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.062337872619253706,2,0,0,0,0,0,8.8,8.8,0
2026-02-23 10:54:05,USR00270,robert.ramirez,sql_query,Customer_Vault,high,success,192.168.147.13,business_hours,10,23,0,0,2000,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.6813646269581437,5,0,0,0,0,0,16.2,16.2,0
2026-02-23 10:54:05,USR00079,varun.weber,api_call,Customer_Vault,high,success,192.168.202.239,business_hours,10,23,0,0,304,0,local_workstation,0,Engineering,Sales,1,Engineering,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.680952436118955,1,0,0,0,0,0,3.1,3.1,0
2026-02-23 10:54:05,USR00203,zainab.moore,export_data,HRIS,high,success,192.168.209.246,business_hours,10,23,0,0,3000,0,local_workstation,0,Security,HR,1,Security,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.730810104813014,2,0,0,0,0,0,15.4,15.4,0
2026-02-23 10:54:05,USR00088,william.jang,admin_operation,Admin_Console,medium,success,192.168.64.245,night,10,23,0,0,147,0,local_workstation,0,Engineering,IT,1,Engineering,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.950029055656676,0,0,0,0,0,0,6.6,6.6,0
2026-02-23 10:54:05,USR00142,harsh.bernard,admin_operation,HRIS,high,success,192.168.41.91,business_hours,10,23,0,0,4,0,local_workstation,0,IT,HR,1,IT,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0549685042352495,0,0,0,0,0,0,9.5,9.5,0
2026-02-23 10:54:05,USR00193,christopher.kang,api_call,HRIS,high,failure,192.168.25.80,business_hours,10,23,0,0,35,0,local_workstation,0,Executive,HR,1,Executive,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.219478595622941,1,0,0,0,0,0,7.1,7.1,0
2026-02-23 10:54:05,USR00137,jason.dubois,file_access,HRIS,high,success,192.168.51.15,business_hours,10,23,0,0,192,0,local_workstation,0,Operations,HR,1,Operations,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.20911891893268217,3,0,0,0,0,0,1.5,1.5,0
2026-02-23 10:54:05,USR00091,steven.thompson,sql_query,BI_Tool,low,success,192.168.134.17,unusual_hours,10,23,0,0,49,0,local_workstation,0,Support,IT,1,Support,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.8213460089026803,5,0,0,0,0,0,14.4,14.4,0
2026-02-23 10:54:05,USR00281,nikhil.verma,sql_query,PROD_DB,high,success,192.168.206.109,weekend,10,23,0,0,800,0,local_workstation,0,Finance,Engineering,1,Finance,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.3913727928825912,5,0,0,0,0,0,10.0,10.0,0
2026-02-24 10:54:05,USR00180,nikhil.rodriguez,api_call,Admin_Console,medium,success,192.168.184.90,weekend,10,24,0,0,17,0,local_workstation,0,Marketing,IT,1,Marketing,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,1,0,0,0,0,0,4.4,4.4,0
2026-02-24 10:54:05,USR00167,michael.kelly,login,File_Share,low,success,192.168.155.59,unusual_hours,10,24,0,0,172,0,local_workstation,0,Compliance,IT,1,Compliance,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5855414878857678,4,0,0,0,0,0,8.2,8.2,0
2026-02-24 10:54:05,USR00140,riya.lim,export_data,PROD_DB,high,success,192.168.205.105,business_hours,10,24,0,0,3000,0,local_workstation,0,Legal,Engineering,1,Legal,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,2,0,0,0,0,0,12.9,12.9,0
2026-02-24 10:54:05,USR00102,william.garcia,admin_operation,HRIS,high,success,192.168.112.57,business_hours,10,24,0,0,220,0,local_workstation,0,Engineering,HR,1,Engineering,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.37509767875377276,0,0,0,0,0,0,5.4,5.4,0
2026-02-24 10:54:05,USR00221,rajesh.smith,admin_operation,GL_System,high,success,192.168.21.189,unusual_hours,10,24,0,0,158,0,local_workstation,0,Engineering,Finance,1,Engineering,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.7352553595831848,0,0,0,0,0,0,12.2,12.2,0
2026-02-24 10:54:05,USR00146,pooja.clark,file_access,Email_Archive,medium,success,192.168.222.161,unusual_hours,10,24,0,0,477,0,local_workstation,0,IT,IT,0,IT,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.8180020548986365,3,0,0,0,0,0,28.6,28.6,0
2026-02-24 10:54:05,USR00250,akshay.rao,login,PROD_DB,high,failure,192.168.95.171,business_hours,10,24,0,0,46,0,local_workstation,0,Finance,Engineering,1,Finance,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.7232483697096423,4,0,0,0,0,0,11.4,11.4,0
2026-02-24 10:54:05,USR00176,nisha.sharma,admin_operation,BI_Tool,low,success,192.168.251.26,night,10,24,0,0,373,0,local_workstation,0,Finance,IT,1,Finance,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5037694503001774,0,0,0,0,0,0,15.1,15.1,0
2026-02-25 10:54:05,USR00139,akshay.choi,admin_operation,Customer_Vault,high,failure,192.168.145.69,unusual_hours,10,25,0,0,6,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,0,0,0,0,0,0,9.1,9.1,0
2026-02-25 10:54:05,USR00157,shruti.rossi,api_call,Email_Archive,medium,success,192.168.201.102,business_hours,10,25,0,0,99,0,local_workstation,0,IT,IT,0,IT,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.503717474400327,1,0,0,0,0,0,30.3,30.3,0
2026-02-25 10:54:05,USR00189,meera.rizzo,sql_query,Admin_Console,medium,success,192.168.16.200,business_hours,10,25,0,0,380,0,local_workstation,0,Support,IT,1,Support,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.4136490838421714,5,0,0,0,0,0,9.2,9.2,0
2026-02-25 10:54:05,USR00165,paul.o'brien,export_data,PROD_DB,high,success,192.168.188.189,night,10,25,0,0,500,0,local_workstation,0,Finance,Engineering,1,Finance,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,2,0,0,0,0,0,3.2,3.2,0
2026-02-25 10:54:05,USR00237,ryan.davis,login,Customer_Vault,high,success,192.168.215.65,unusual_hours,10,25,0,0,233,0,local_workstation,0,Support,Sales,1,Support,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5803643705577778,4,0,0,0,0,0,2.1,2.1,0
2026-02-25 10:54:05,USR00229,deepika.park,login,HRIS,high,success,192.168.243.100,unusual_hours,10,25,0,0,37,0,local_workstation,0,IT,HR,1,IT,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,4,0,0,0,0,0,5.0,5.0,0
2026-02-25 10:54:05,USR00094,donald.schulz,export_data,PROD_DB,high,success,192.168.200.121,weekend,10,25,0,0,1200,0,local_workstation,0,Sales,Engineering,1,Sales,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.983081336266145,2,0,0,0,0,0,5.5,5.5,0
2026-02-25 10:54:05,USR00171,xiulan.schulz,login,Admin_Console,medium,success,192.168.167.86,unusual_hours,10,25,0,0,280,0,local_workstation,0,Finance,IT,1,Finance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.4951006064198433,4,0,0,0,0,0,7.5,7.5,0
2026-02-25 10:54:05,USR00298,joseph.miller,sql_query,Customer_Vault,high,success,192.168.102.46,business_hours,10,25,0,0,11000,1,local_workstation,0,Compliance,Sales,1,Compliance,2,0,standard,1,BULK_HIGH_SENSITIVITY,CRITICAL,"Event anomaly: BULK_HIGH_SENSITIVITY. Action=sql_query, Dest=local_workstation, Rows=11000, Hour=10",1.7317544074390725,5,0,0,0,0,0,54.6,94.6,1
2026-02-26 10:54:05,USR00203,zainab.moore,api_call,Admin_Console,medium,success,192.168.197.9,business_hours,10,26,0,0,349,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5749072760208052,1,0,0,0,0,0,3.0,3.0,0
2026-02-26 10:54:05,USR00017,diya.schulz,login,Customer_Vault,high,failure,192.168.248.83,unusual_hours,10,26,0,0,497,0,local_workstation,0,Executive,Sales,1,Executive,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,4,0,0,0,0,0,4.9,4.9,0
2026-02-26 10:54:05,USR00006,kevin.ramirez,login,SIEM,medium,success,192.168.194.196,business_hours,10,26,0,0,302,0,local_workstation,0,Legal,Security,1,Legal,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.101297722834043,4,0,0,0,0,0,4.4,4.4,0
2026-02-26 10:54:05,USR00241,amitabh.harris,file_access,SIEM,medium,success,192.168.82.39,business_hours,10,26,0,0,181,0,local_workstation,0,Compliance,Security,1,Compliance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.6989592584347855,3,0,0,0,0,0,0.8,0.8,0
2026-02-26 10:54:05,USR00160,kevin.rao,sql_query,SIEM,medium,success,192.168.208.226,business_hours,10,26,0,0,95,0,local_workstation,0,Security,Security,0,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.6270502626756271,5,0,0,0,0,0,34.6,34.6,0
2026-02-26 10:54:05,USR00251,jonathan.robinson,admin_operation,HRIS,high,success,192.168.170.150,business_hours,10,26,0,0,99,0,local_workstation,0,Engineering,HR,1,Engineering,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.402193851248589,0,0,0,0,0,0,10.4,10.4,0
2026-02-27 10:54:05,USR00037,ronald.wilson,file_access,Customer_Vault,high,success,192.168.200.59,business_hours,10,27,0,0,188,0,local_workstation,0,Finance,Sales,1,Finance,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.1092287734230772,3,0,0,0,0,0,3.8,3.8,0
2026-02-27 10:54:05,USR00094,donald.schulz,export_data,Customer_Vault,high,success,192.168.195.17,business_hours,10,27,0,0,1200,0,local_workstation,0,Sales,Sales,0,Sales,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.983081336266145,2,0,0,0,0,0,33.6,33.6,0
2026-02-27 10:54:05,USR00290,thomas.sharma,admin_operation,Email_Archive,medium,success,192.168.238.13,business_hours,10,27,0,0,481,0,local_workstation,0,Compliance,IT,1,Compliance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.8176656872714966,0,0,0,0,0,0,9.0,9.0,0
2026-02-27 10:54:05,USR00043,matthew.bernard,file_access,GL_System,high,success,192.168.158.188,unusual_hours,10,27,0,0,116,0,local_workstation,0,Operations,Finance,1,Operations,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.0,3,0,0,0,0,0,1.6,1.6,0
